unitId,总数,标题,经度,维度,地址,信息,原价,现价,城市,区域,整套,布局,评分,点评
10458092,1475,藏式风情阳光标准间,91.15410999999992,29.67901499577126,琅赛花园第-九区(琅赛花园九区),近琅赛花园,168,152,拉萨,城关区,整套,1居2床1人,4.8,6
9869007,1475,文成公主实景剧场精品标准间,91.151401,29.626737,3650Space众创空间(文成公主文化创意园区),近文成公主剧场,260,247,拉萨,城关区,整套,1居2床2人,5.0,1
16940897,1475,大昭寺周边大双人间独卫带供暖,91.15998099999999,29.6582440014438, 嘎玛贡桑路,近西藏大学,159,159,拉萨,城关区,整套,1居2床2人,0.0,0
12202975,1475,小昭寺、布达拉宫【陌上花开】精致双人间,91.137872,29.668328,拉萨在云端陌上花开客栈(色拉南路雄嘎社区6组（近团结新村东门）),近八廓街/大昭寺,180,144,拉萨,城关区,整套,1居2床2人,0.0,0
10318400,1475,拉萨河畔域上逻些进口乳胶专属卫浴大床房,91.14454,29.646188,域上逻些摄影主题精品客栈(近花园小区2号门),近仙足岛,158,143,拉萨,城关区,整套,1居1床2人,5.0,1
5455494,1475,拉萨德吉高尚圣苑双人间,91.19104364868076,29.65760232233046,德吉花园永恒超市(纳金东路德吉花园东区（拉萨市公安局对面）),近市政府,168,135,拉萨,城关区,,6居2床4人,5.0,3
7757492,1475,大昭寺周边温馨大床房独卫加湿器带供暖,91.15998602662476,29.65822232578352,嘎玛贡桑路(嘎玛贡桑路中段公交站威咖台球后20米),近西藏大学,138,125,拉萨,城关区,整套,1居1床2人,4.2,6
1147579,1475,云上悠游豪华家庭三人双床房(供暖三天接站,91.12529098481464,29.681422601520477,巴尔库路,近扎基寺,368,350,拉萨,城关区,整套,1居2床3人,5.0,3
9868573,1475,拉萨文成公主剧场轻奢山景大床房,91.151401,29.626736,3650Space众创空间(文成公主文化创意园区),近文成公主剧场,360,306,拉萨,城关区,整套,1居1床2人,5.0,1
14664896,1475,南山公园/布达拉宫/大昭寺—舒适标间,91.128562,29.646308,拉萨七月客栈(仙足岛生态小区),近仙足岛,118,95,拉萨,城关区,整套,1居2床2人,0.0,0
9166788,1475,人海时光，阳光大床房。,91.1319877610382,29.665800255183953,娘热南路,近布达拉宫,128,128,拉萨,城关区,整套,1居1床2人,5.0,1
5679893,1475,独卫标准间,91.12353899720924,29.681689815515124, 拉萨缘聚氧吧客栈(曲米路工商联小区),近布达拉宫,118,118,拉萨,城关区,整套,1居2床2人,0.0,0
9655598,1475,近布达拉宫／藏族贵族别院／阳光高级大床房,91.144868,29.674965,拉萨五色茎别院客栈,近扎基寺,408,408,拉萨,城关区,整套,1居1床2人,5.0,1
12044859,1475,现代简约时尚风公寓,91.15000905299851,29.61837815204726, Y102(慈觉林文化创意园区红花广场),近文成公主剧场,280,280,拉萨,城关区,整套,1居1床2人,5.0,1
14898654,1475,眠去民宿大昭寺店,91.1643750755235,29.65897599193251,眠去民宿(本民宿在次安墙角包子茶馆与尼泊尔商店中间),近西藏大学,238,215,拉萨,城关区,整套,10居15床18人,5.0,10
13271882,1475,ins舒适home三人间,91.17218821603257,29.667425566931033,城关花园B区(西门),近市政府,168,152,拉萨,城关区,,2居3床3人,5.0,1
10359525,1475,南方姑娘女生闺阁（三人间）,91.12776765743538,29.64587259483778,环岛南路(仙足岛生态小区西门青海会馆前面源满公寓对面),近仙足岛,45,45,拉萨,城关区,整套,1居3床3人,5.0,8
9032822,1475,普通标准间,91.13926531910272,29.673097813918183,色拉路168号,近扎基寺,238,215,拉萨,城关区,整套,1居2床2人,5.0,2
11347708,1475,布达拉宫旁藏式别墅阳光大床房,91.13603291681184,29.67010727562968,团结新村社区(北2门)(藏家宴对面),近布达拉宫,108,98,拉萨,城关区,,20居1床2人,4.5,1
17412816,1475,大昭寺/八廓街/布达拉宫/北欧简约标间,91.149133,29.64985,萨玛萨拉民宿(林廓东路安全文明小区),近西藏大学,338,305,拉萨,城关区,整套,1居2床2人,0.0,0
12605524,1475,宗角禄康、布达拉宫/一叶一追寻独卫标间,91.121596,29.667877,拉萨巷子里客栈(雪新村),近布达拉宫,168,168,拉萨,城关区,整套,1居2床2人,0.0,0
14664833,1475,南山公园/布达拉宫/大昭寺—阳光大床房,91.128562,29.646308,拉萨七月客栈(仙足岛生态小区),近仙足岛,108,98,拉萨,城关区,整套,1居1床2人,0.0,0
11348044,1475,布达拉宫旁藏式别墅阳光家庭房,91.13603291681184,29.67010727562968,团结新村社区(北2门)(藏家宴对面),近布达拉宫,138,125,拉萨,城关区,,2居3床4人,4.0,1
5455564,1475,拉萨德吉高尚圣苑单人间,91.19104364868076,29.65760232233046,德吉花园永恒超市(纳金东路德吉花园东区（拉萨市公安局对面）),近市政府,118,107,拉萨,城关区,,6居1床2人,5.0,2
14989493,1475,【星空大床房·供氧+暖气】逸乡民宿,91.13131531534205,29.644309584831,逸乡民宿,近仙足岛,368,368,拉萨,城关区,整套,1居1床2人,0.0,0
11560886,1475,简约温馨清净风，双人房，临近布达拉宫,91.12783887301958,29.67710663448009,清茶客栈,近布达拉宫,280,280,拉萨,城关区,,8居2床3人,0.0,0
13742191,1475, 布达拉宫旁藏式别墅阳光大床房,91.13603291681184,29.67010727562968,团结新村社区(北2门)(藏家宴对面),近布达拉宫,108,98,拉萨,城关区,整套,1居1床2人,5.0,2
5234273,1475,拉萨德吉高尚圣苑,91.19104364868076,29.65760232233046,德吉花园永恒超市(纳金东路德吉花园东区),近市政府,228,206,拉萨,城关区,,6居1床2人,5.0,1
9487836,1475,近布达拉宫／藏族贵族别院／浪漫观星标准间,91.144868,29.674965,拉萨五色茎别院客栈,近扎基寺,348,348,拉萨,城关区,整套,1居2床2人,0.0,0
14664861,1475,南山公园/布达拉宫/大昭寺—三人间,91.128562,29.646308,拉萨七月客栈(仙足岛生态小区),近仙足岛,108,98,拉萨,城关区,整套,1居3床3人,0.0,0
13746335,1475,近布达拉宫藏式别墅阳光精品三人间（独卫,91.13603291681184,29.67010727562968,团结新村社区(北2门)(藏家宴对面),近布达拉宫,168,152,拉萨,城关区,整套,1居3床4人,5.0,1
12605447,1475,宗角禄康、布达拉宫/一木一浮生公卫标间,91.121596,29.667877,拉萨巷子里客栈(雪新村),近布达拉宫,168,168,拉萨,城关区,整套,1居2床2人,0.0,0
